Price,Street,Area,City,Type,Bedrooms,Bathrooms,Size(Sq. Ft.),Parking Space,Balcony or Terrace,Double Glazed Windows,Maintenance Staff,View,Pet Policy,Lobby in Building,Family or Bachelor,Rent Year
12000,Section 10, Mirpur, Dhaka,Apartment,2,2,650,No,Yes,Yes,Yes,West,No,No,Yes,2018
50000,Nikunja 1, Nikunja, Dhaka,Room,5,3,2200,No,No,Yes,Yes,West,No,No,Yes,2018
9500,Section 10, Mirpur, Dhaka,Apartment,2,1,600,Yes,Yes,Yes,Yes,North,No,Yes,Yes,2017
14000,Mirbag Notun Rasta , Maghbazar, Dhaka,Apartment,2,1,700,No,No,No,No,North,No,No,Yes,2016
67000,Block J, Baridhara, Dhaka,Apartment,3,5,2200,No,Yes,Yes,Yes,West,No,No,Yes,2018
13000,East Kazipara, Mirpur, Dhaka,Apartment,2,2,850,Yes,Yes,Yes,Yes,East,No,Yes,Yes,2017
9500,Donia, Jatra Bari, Dhaka,Apartment,2,2,700,No,Yes,Yes,No,North,No,No,Yes,2017
21000,Nurer Chala, Badda, Dhaka,Apartment,3,3,1220,No,Yes,Yes,No,East,No,No,Yes,2016
18000,West Shewrapara, Mirpur, Dhaka,Apartment,3,3,1100,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
75000,Block J, Baridhara, Dhaka,Apartment,4,5,2500,No,Yes,Yes,Yes,North,No,No,Yes,2018
15000,Donia, Jatra Bari, Dhaka,Room,4,2,900,Yes,Yes,Yes,Yes,East,No,No,Yes,2017
9500,West Shewrapara, Mirpur, Dhaka,Apartment,2,1,600,No,Yes,Yes,Yes,North,No,No,Yes,2018
14000,Donia, Jatra Bari, Dhaka,Apartment,4,2,900,No,No,Yes,Yes,North,No,No,Yes,2018
35000,Wari, Sutrapur, Dhaka,Apartment,3,3,1600,No,Yes,No,Yes,South,No,No,Yes,2018
13500,Donia, Jatra Bari, Dhaka,Apartment,3,2,800,Yes,Yes,Yes,Yes,West,No,Yes,Yes,2018
8000,Donia, Jatra Bari, Dhaka,Apartment,2,1,700,No,Yes,Yes,Yes,North,No,No,Yes,2016
17000,Section 10, Mirpur, Dhaka,Apartment,2,2,700,No,Yes,Yes,Yes,West,No,No,Yes,2017
14000,South Baridhara Residential Area,D.I.T. Project, Badda,Apartment,3,1,800,No,Yes,No,Yes,North,No,No,Yes,2018
12000,East Kazipara, Mirpur, Dhaka,Apartment,2,2,850,Yes,Yes,Yes,Yes,South,No,No,Yes,2018
10500,Donia, Jatra Bari, Dhaka,Apartment,2,2,800,Yes,Yes,Yes,Yes,West,No,No,Yes,2017
13000,Donia, Jatra Bari, Dhaka,Apartment,3,2,800,No,Yes,Yes,Yes,North,No,No,Yes,2016
7000,Donia, Jatra Bari, Dhaka,Apartment,2,1,700,No,Yes,Yes,Yes,North,No,No,Yes,2016
10000,Mirbag Notun Rasta , Maghbazar, Dhaka,Apartment,2,1,700,No,Yes,Yes,Yes,West,No,No,Yes,2016
17000,Block A, Banasree, Dhaka,Apartment,2,2,1000,No,Yes,Yes,Yes,East,No,No,Yes,2016
41000,Wari, Sutrapur, Dhaka,Room,3,4,1700,Yes,Yes,Yes,Yes,North,No,Yes,Yes,2018
7500,Sector 7, Uttara, Dhaka,Apartment,1,1,600,Yes,Yes,Yes,Yes,North,No,Yes,Yes,2018
8500,Donia, Jatra Bari, Dhaka,Apartment,2,1,700,No,No,Yes,Yes,West,No,No,Yes,2016
25000,Sector 7, Uttara, Dhaka,Apartment,3,4,1650,No,Yes,Yes,Yes,North,No,No,Yes,2017
22000,Mirbag Notun Rasta , Maghbazar, Dhaka,Apartment,3,2,1050,Yes,Yes,Yes,Yes,East,No,Yes,Yes,2016
57000,Block J, Baridhara, Dhaka,Apartment,3,3,2100,Yes,Yes,Yes,Yes,West,No,Yes,Yes,2018
30000,Block J, Baridhara, Dhaka,Apartment,3,3,1450,Yes,Yes,Yes,Yes,East,No,Yes,Yes,2018
12000,Amligola, Lalbagh, Dhaka,Room,2,2,700,No,Yes,Yes,Yes,East,No,Yes,Yes,2017
10000,West Shewrapara, Mirpur, Dhaka,Apartment,2,1,500,No,Yes,No,Yes,East,No,No,No,2017
11000,Amligola, Lalbagh, Dhaka,Apartment,2,1,650,No,No,No,Yes,North,No,No,Yes,2018
25000,Sector 7, Uttara, Dhaka,Apartment,3,4,1400,No,No,No,Yes,East,No,No,Yes,2016
37000,Sector 7, Uttara, Dhaka,Apartment,3,4,2000,No,Yes,Yes,Yes,West,No,Yes,Yes,2017
16000,Sher-E-Bangla Road, Hazaribag, Dhaka,Room,3,2,800,Yes,Yes,Yes,Yes,South,No,Yes,Yes,2017
12000,Section 10, Mirpur, Dhaka,Apartment,2,1,600,No,Yes,Yes,Yes,East,No,No,Yes,2018
16000,Sher-E-Bangla Road, Hazaribag, Dhaka,Apartment,2,2,950,No,No,Yes,Yes,South,No,No,Yes,2018
12000,Section 10, Mirpur, Dhaka,Apartment,2,2,650,Yes,Yes,Yes,Yes,West,No,No,Yes,2017
13000,Section 10, Mirpur, Dhaka,Apartment,2,2,650,No,No,Yes,Yes,East,No,No,Yes,2018
13000,Section 10, Mirpur, Dhaka,Apartment,3,3,1100,No,No,Yes,Yes,South,No,No,Yes,2017
15000,West Shewrapara, Mirpur, Dhaka,Apartment,2,2,950,Yes,Yes,Yes,Yes,East,No,No,Yes,2017
42000,Road 12, Dhanmondi, Dhaka,Apartment,3,4,1575,No,Yes,Yes,Yes,West,No,No,Yes,2018
22000,East Kazipara, Mirpur, Dhaka,Apartment,3,3,1150,Yes,Yes,Yes,Yes,North,No,No,Yes,2017
15000,West Shewrapara, Mirpur, Dhaka,Apartment,2,2,1022,Yes,Yes,Yes,Yes,East,No,No,Yes,2016
9000,Donia, Jatra Bari, Dhaka,Apartment,2,2,700,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
15000,Section 10, Mirpur, Dhaka,Apartment,2,2,650,No,No,Yes,Yes,North,No,No,Yes,2016
10000,Section 10, Mirpur, Dhaka,Apartment,2,1,650,No,No,Yes,Yes,South,No,No,Yes,2017
24000,Tikatuli, Sutrapur, Dhaka,Apartment,2,2,1100,No,No,Yes,Yes,South,No,No,Yes,2018
12000,Section 10, Mirpur, Dhaka,Apartment,2,2,650,Yes,Yes,No,No,South,No,No,Yes,2016
8500,Section 12, Mirpur, Dhaka,Apartment,3,2,650,Yes,Yes,Yes,Yes,South,No,No,Yes,2017
8500,Section 12, Mirpur, Dhaka,Apartment,2,1,650,Yes,Yes,Yes,Yes,East,No,No,Yes,2016
6000,East Azampur, Dakshin Khan, Dhaka,Room,1,1,600,No,No,Yes,Yes,East,No,No,Yes,2017
4000,East Azampur, Dakshin Khan, Dhaka,Room,1,1,400,No,No,No,No,West,No,No,No,2017
15000,East Azampur, Dakshin Khan, Dhaka,Apartment,3,2,1300,Yes,Yes,Yes,Yes,South,No,No,Yes,2016
12000,Sector 10, Uttara, Dhaka,Apartment,2,2,900,Yes,Yes,Yes,Yes,South,No,No,Yes,2017
18000,South Kafrul Road, Kafrul, Dhaka,Apartment,3,3,1100,Yes,Yes,Yes,Yes,East,No,No,Yes,2017
11000,Section 11, Mirpur, Dhaka,Apartment,2,2,650,Yes,Yes,Yes,Yes,South,No,No,Yes,2018
24000,Jigatola, Hazaribag, Dhaka,Apartment,3,3,1240,Yes,Yes,Yes,Yes,South,No,No,Yes,2017
5000,East Azampur, Dakshin Khan, Dhaka,Room,1,1,500,No,No,Yes,No,North,No,No,No,2017
12000,Kafrul, Kafrul, Dhaka,Apartment,2,2,850,Yes,Yes,Yes,Yes,West,No,No,Yes,2016
9000,Shonalibagh Road, Maghbazar, Dhaka,Apartment,2,1,700,Yes,Yes,Yes,Yes,East,No,No,Yes,2018
13000,East Shewrapara, Mirpur, Dhaka,Apartment,3,2,900,Yes,Yes,Yes,Yes,West,No,No,Yes,2018
35000,Sector 10, Uttara, Dhaka,Apartment,4,5,2233,Yes,Yes,Yes,Yes,East,No,Yes,Yes,2018
4700,Shonalibagh Road, Maghbazar, Dhaka,Room,1,1,400,No,No,No,No,East,No,No,No,2017
20000,Sector 10, Uttara, Dhaka,Apartment,3,4,1850,Yes,Yes,Yes,Yes,South,No,Yes,Yes,2018
20000,North Azampur, Dakshin Khan, Dhaka,Apartment,3,2,1200,Yes,Yes,Yes,Yes,West,No,No,Yes,2017
10000,K.M. Das Lane, Sutrapur, Dhaka,Room,2,1,600,No,No,Yes,Yes,West,No,No,Yes,2017
9500,North Kafrul Rd, Kafrul, Dhaka,Apartment,2,1,750,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
11500,North Kafrul Rd, Kafrul, Dhaka,Apartment,2,2,800,Yes,Yes,Yes,Yes,South,No,No,Yes,2018
16000,North Azampur, Dakshin Khan, Dhaka,Apartment,3,2,1200,Yes,Yes,Yes,Yes,South,No,No,Yes,2017
11000,Section 11, Mirpur, Dhaka,Apartment,3,2,650,Yes,Yes,Yes,Yes,South,No,No,Yes,2017
11500,Tikatuli, Sutrapur, Dhaka,Room,2,1,500,No,No,Yes,No,South,No,No,No,2018
38000,Jigatola, Hazaribag, Dhaka,Apartment,3,4,1800,Yes,Yes,Yes,Yes,South,No,Yes,Yes,2017
13000,North Azampur, Dakshin Khan, Dhaka,Apartment,2,2,900,Yes,Yes,Yes,Yes,East,No,No,Yes,2017
6000,Section 11, Mirpur, Dhaka,Room,1,1,550,No,No,Yes,Yes,West,No,No,Yes,2016
10000,Section 12, Mirpur, Dhaka,Apartment,2,2,650,Yes,Yes,Yes,Yes,South,No,No,Yes,2018
8000,Section 11, Mirpur, Dhaka,Room,1,1,600,No,No,Yes,Yes,South,No,No,Yes,2018
10000,Section 11, Mirpur, Dhaka,Apartment,2,1,650,Yes,Yes,Yes,Yes,East,No,No,Yes,2017
9500,Section 11, Mirpur, Dhaka,Apartment,2,2,650,Yes,Yes,Yes,Yes,South,No,No,Yes,2018
7500,South Kafrul Road, Kafrul, Dhaka,Room,2,1,600,No,No,Yes,Yes,East,No,No,Yes,2017
20000,North Kafrul Rd, Kafrul, Dhaka,Apartment,3,2,1020,Yes,Yes,Yes,Yes,West,No,No,Yes,2017
25000,North Kafrul Rd, Kafrul, Dhaka,Apartment,3,4,1450,Yes,Yes,Yes,Yes,East,No,No,Yes,2018
20000,Section 11, Mirpur, Dhaka,Apartment,3,3,1250,Yes,Yes,Yes,Yes,East,No,No,Yes,2018
32000,Malibagh Chowdhury Para, Malibagh, Malibagh,Apartment,4,4,1650,Yes,Yes,Yes,Yes,East,No,No,Yes,2018
9000,Section 12, Mirpur, Dhaka,Apartment,2,2,650,Yes,Yes,Yes,Yes,North,No,No,Yes,2017
13000,West Jatrabari, Jatra Bari, Dhaka,Apartment,3,2,1000,Yes,Yes,Yes,Yes,West,No,No,Yes,2018
20000,Maghbazar, Maghbazar, Dhaka,Apartment,2,2,1100,Yes,Yes,Yes,Yes,South,No,No,Yes,2017
14000,West Jatrabari, Jatra Bari, Dhaka,Apartment,3,2,800,Yes,Yes,Yes,Yes,East,No,No,Yes,2018
13000,West Jatrabari, Jatra Bari, Dhaka,Apartment,3,2,800,Yes,Yes,Yes,Yes,West,No,No,Yes,2018
11000,North Jatra Bari, Jatra Bari, Dhaka,Apartment,3,2,800,Yes,Yes,Yes,Yes,South,No,No,Yes,2018
8000,North Jatra Bari, Jatra Bari, Dhaka,Apartment,2,1,700,Yes,Yes,Yes,Yes,South,No,No,Yes,2016
8500,North Jatra Bari, Jatra Bari, Dhaka,Apartment,2,1,700,Yes,Yes,Yes,Yes,South,No,No,Yes,2018
20000,Sector 10, Uttara, Dhaka,Apartment,2,2,900,Yes,Yes,Yes,Yes,East,No,No,Yes,2016
10000,Section 12, Mirpur, Dhaka,Apartment,2,2,650,Yes,Yes,Yes,Yes,East,No,No,Yes,2018
12000,Malibagh Chowdhury Para, Malibagh, Malibagh,Apartment,2,1,700,Yes,Yes,Yes,Yes,East,No,No,Yes,2018
5000,Nayatola, Maghbazar, Dhaka,Room,1,1,400,No,No,No,No,North,No,No,No,2016
17000,Nayatola, Maghbazar, Dhaka,Apartment,2,2,1050,Yes,Yes,Yes,Yes,West,No,No,Yes,2017
11500,Section 11, Mirpur, Dhaka,Apartment,2,2,650,Yes,Yes,Yes,Yes,South,No,No,Yes,2016
24000,Tikatuli, Sutrapur, Dhaka,Apartment,3,4,1280,Yes,Yes,Yes,Yes,East,No,No,Yes,2017
12500,Section 12, Mirpur, Dhaka,Apartment,2,2,800,Yes,Yes,Yes,Yes,South,No,No,Yes,2016
19000,Section 11, Mirpur, Dhaka,Apartment,4,4,1300,Yes,Yes,Yes,Yes,East,No,No,Yes,2016
17500,Ibrahimpur Bazar Road, Ibrahimpur, Dhaka,Apartment,3,3,1100,Yes,Yes,Yes,Yes,North,No,No,Yes,2018
16000,Tikatuli, Sutrapur, Dhaka,Apartment,3,2,950,Yes,Yes,Yes,Yes,East,No,No,Yes,2017
12000,Section 11, Mirpur, Dhaka,Room,2,2,600,No,No,Yes,Yes,West,No,No,Yes,2018
16000,Boro Maghbazar, Maghbazar, Dhaka,Apartment,2,2,750,Yes,Yes,Yes,Yes,South,No,No,Yes,2016
10000,East Kazipara, Mirpur, Dhaka,Apartment,2,2,750,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
6000,Section 11, Mirpur, Dhaka,Room,1,1,500,No,No,Yes,No,West,No,No,No,2016
11000,Section 12, Mirpur, Dhaka,Apartment,2,2,700,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
22000,Jigatola, Hazaribag, Dhaka,Apartment,3,3,1059,Yes,Yes,Yes,Yes,East,No,No,Yes,2017
11000,Sector 10, Uttara, Dhaka,Apartment,2,2,800,Yes,Yes,Yes,Yes,West,No,No,Yes,2016
13000,Sector 10, Uttara, Dhaka,Apartment,2,2,900,Yes,Yes,Yes,Yes,West,No,No,Yes,2016
9000,Section 12, Mirpur, Dhaka,Apartment,3,1,650,Yes,Yes,Yes,Yes,South,No,No,Yes,2017
6500,Section 11, Mirpur, Dhaka,Room,1,1,550,No,No,Yes,Yes,East,No,No,Yes,2018
18000,Section 11, Mirpur, Dhaka,Apartment,3,3,1250,Yes,Yes,Yes,Yes,East,No,No,Yes,2017
7000,Shahid Nagar, Lalbagh, Dhaka,Apartment,2,1,700,Yes,Yes,Yes,Yes,West,No,No,Yes,2016
14000,West Shewrapara, Mirpur, Dhaka,Apartment,2,2,950,Yes,Yes,Yes,Yes,East,No,No,Yes,2016
17500,Ullan, Rampura, Dhaka,Apartment,3,3,1750,Yes,Yes,Yes,Yes,East,No,Yes,Yes,2017
18000,Amligola, Lalbagh, Dhaka,Apartment,3,2,720,Yes,Yes,Yes,Yes,East,No,No,Yes,2017
8000,North Jatra Bari, Jatra Bari, Dhaka,Apartment,2,1,700,Yes,Yes,Yes,Yes,West,No,No,Yes,2018
6500,North Jatra Bari, Jatra Bari, Dhaka,Room,1,1,600,No,No,Yes,Yes,East,No,No,Yes,2016
17000,Lalbagh, Lalbagh, Dhaka,Apartment,3,2,800,Yes,Yes,Yes,Yes,West,No,No,Yes,2017
7000,North Jatra Bari, Jatra Bari, Dhaka,Apartment,2,1,700,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
12500,West Jatrabari, Jatra Bari, Dhaka,Apartment,3,2,800,Yes,Yes,Yes,Yes,West,No,No,Yes,2017
12000,Sector 10, Uttara, Dhaka,Apartment,2,2,900,Yes,Yes,Yes,Yes,East,No,No,Yes,2017
11000,Section 11, Mirpur, Dhaka,Apartment,2,2,650,Yes,Yes,Yes,Yes,North,No,No,Yes,2018
12500,Sector 10, Uttara, Dhaka,Apartment,2,2,900,Yes,Yes,Yes,Yes,West,No,No,Yes,2016
8000,Section 11, Mirpur, Dhaka,Room,1,1,550,No,No,Yes,Yes,East,No,No,Yes,2017
15000,East Kazipara, Mirpur, Dhaka,Apartment,3,3,1150,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
17000,East Kazipara, Mirpur, Dhaka,Apartment,3,3,1150,Yes,Yes,Yes,Yes,North,No,No,Yes,2018
7500,Amligola, Lalbagh, Dhaka,Room,2,1,500,No,No,Yes,No,North,No,No,No,2017
10500,Section 12, Mirpur, Dhaka,Apartment,2,2,650,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
18000,Nayatola, Maghbazar, Dhaka,Apartment,3,2,1185,Yes,Yes,Yes,Yes,South,No,No,Yes,2018
8000,Amligola, Lalbagh, Dhaka,Room,1,1,300,No,No,No,No,North,No,No,No,2018
8000,Amligola, Lalbagh, Dhaka,Room,2,1,500,No,No,No,No,West,No,No,No,2016
6500,Section 12, Mirpur, Dhaka,Room,1,1,325,No,No,No,No,East,No,No,No,2016
7500,West Jatrabari, Jatra Bari, Dhaka,Apartment,2,1,700,Yes,Yes,Yes,Yes,West,No,No,Yes,2016
18000,Nikunja 2, Nikunja, Dhaka,Apartment,3,2,800,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
35000,Block F, Bashundhara R/A, Dhaka,Apartment,3,3,1750,Yes,Yes,Yes,Yes,South,No,Yes,Yes,2017
11000,Section 11, Mirpur, Dhaka,Apartment,2,2,650,Yes,Yes,Yes,Yes,West,No,No,Yes,2018
13500,West Shewrapara, Mirpur, Dhaka,Apartment,2,2,950,Yes,Yes,Yes,Yes,North,No,No,Yes,2017
11500,Section 11, Mirpur, Dhaka,Apartment,2,2,650,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
11000,Section 11, Mirpur, Dhaka,Apartment,2,2,650,Yes,Yes,Yes,Yes,South,No,No,Yes,2018
13000,Ullan, Rampura, Dhaka,Apartment,2,2,700,Yes,Yes,Yes,Yes,West,No,No,Yes,2016
8000,Section 11, Mirpur, Dhaka,Room,2,2,600,No,No,Yes,Yes,East,No,No,Yes,2017
10500,Section 11, Mirpur, Dhaka,Apartment,2,2,650,Yes,Yes,Yes,Yes,West,No,No,Yes,2018
11000,Section 11, Mirpur, Dhaka,Apartment,2,2,650,Yes,Yes,Yes,Yes,East,No,No,Yes,2016
9500,Section 12, Mirpur, Dhaka,Apartment,3,1,650,Yes,Yes,Yes,Yes,West,No,No,Yes,2016
23000,West Shewrapara, Mirpur, Dhaka,Apartment,3,2,1100,Yes,Yes,Yes,Yes,West,No,No,Yes,2017
8500,Section 12, Mirpur, Dhaka,Apartment,2,2,650,Yes,Yes,Yes,Yes,North,No,No,Yes,2017
10000,Boro Maghbazar, Maghbazar, Dhaka,Room,1,1,600,No,No,Yes,Yes,East,No,No,Yes,2018
10000,Section 11, Mirpur, Dhaka,Apartment,2,2,650,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
10500,Section 11, Mirpur, Dhaka,Apartment,2,2,650,Yes,Yes,Yes,Yes,East,No,No,Yes,2016
10500,Section 12, Mirpur, Dhaka,Apartment,2,2,650,Yes,Yes,Yes,Yes,East,No,No,Yes,2018
10000,Section 11, Mirpur, Dhaka,Apartment,2,2,650,Yes,Yes,Yes,Yes,West,No,No,Yes,2016
9500,Nikunja 2, Nikunja, Dhaka,Room,1,1,400,No,No,No,No,East,No,No,No,2017
10500,Section 12, Mirpur, Dhaka,Apartment,2,2,650,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
30000,Sector 10, Uttara, Dhaka,Apartment,3,4,2200,Yes,Yes,Yes,Yes,South,No,Yes,Yes,2018
34000,Block F, Bashundhara R/A, Dhaka,Apartment,3,3,1750,Yes,Yes,Yes,Yes,West,No,Yes,Yes,2016
9000,Section 11, Mirpur, Dhaka,Apartment,2,1,650,Yes,Yes,Yes,Yes,West,No,No,Yes,2016
9500,Section 11, Mirpur, Dhaka,Apartment,2,1,650,Yes,Yes,Yes,Yes,West,No,No,Yes,2018
20000,Ullan, Rampura, Dhaka,Apartment,2,2,1200,Yes,Yes,Yes,Yes,North,No,No,Yes,2018
8000,Ullan, Rampura, Dhaka,Room,1,1,600,No,No,Yes,Yes,South,No,No,Yes,2018
8000,Saidabad Wasa Road, Jatra Bari, Dhaka,Apartment,2,1,700,Yes,Yes,Yes,Yes,North,No,No,Yes,2018
12000,East Shewrapara, Mirpur, Dhaka,Apartment,2,2,800,Yes,Yes,Yes,Yes,North,No,No,Yes,2017
10000,Section 11, Mirpur, Dhaka,Apartment,2,2,650,Yes,Yes,Yes,Yes,West,No,No,Yes,2017
33000,Block F, Bashundhara R/A, Dhaka,Apartment,3,3,1750,Yes,Yes,Yes,Yes,South,No,Yes,Yes,2018
32000,Block F, Bashundhara R/A, Dhaka,Apartment,3,3,1750,Yes,Yes,Yes,Yes,North,No,Yes,Yes,2018
12500,Section 11, Mirpur, Dhaka,Apartment,2,2,700,Yes,Yes,Yes,Yes,East,No,No,Yes,2018
17000,Sector 10, Uttara, Dhaka,Apartment,3,4,1500,Yes,Yes,Yes,Yes,North,No,No,Yes,2018
18500,Ashkona, Dakshin Khan, Dhaka,Apartment,3,2,1100,Yes,Yes,Yes,Yes,North,No,No,Yes,2017
18500,Ashkona, Dakshin Khan, Dhaka,Apartment,3,2,1100,Yes,Yes,Yes,Yes,East,No,No,Yes,2017
18500,Ashkona, Dakshin Khan, Dhaka,Apartment,3,2,1100,Yes,Yes,Yes,Yes,South,No,No,Yes,2018
18000,Ashkona, Dakshin Khan, Dhaka,Apartment,3,2,1050,Yes,Yes,Yes,Yes,East,No,No,Yes,2017
12000,Section 11, Mirpur, Dhaka,Apartment,2,2,650,Yes,Yes,Yes,Yes,West,No,No,Yes,2017
13000,Ullan, Rampura, Dhaka,Apartment,2,2,700,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
18000,Ashkona, Dakshin Khan, Dhaka,Apartment,3,2,1050,Yes,Yes,Yes,Yes,South,No,No,Yes,2017
18000,Ashkona, Dakshin Khan, Dhaka,Apartment,3,2,1050,Yes,Yes,Yes,Yes,South,No,No,Yes,2018
18000,Ashkona, Dakshin Khan, Dhaka,Apartment,3,2,1050,Yes,Yes,Yes,Yes,West,No,No,Yes,2016
9000,Section 11, Mirpur, Dhaka,Apartment,2,2,650,Yes,Yes,Yes,Yes,West,No,No,Yes,2016
18500,K.M. Das Lane, Sutrapur, Dhaka,Apartment,2,1,950,Yes,Yes,Yes,Yes,West,No,No,Yes,2017
30000,Khilji Road, Shyamoli, Dhaka,Apartment,3,3,1400,Yes,Yes,Yes,Yes,East,No,No,Yes,2016
23000,Block F, Bashundhara R/A, Dhaka,Apartment,3,3,1500,Yes,Yes,Yes,Yes,East,No,No,Yes,2017
24000,Block F, Bashundhara R/A, Dhaka,Apartment,3,3,1500,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
12000,Nikunja 2, Nikunja, Dhaka,Room,2,1,500,No,No,No,No,South,No,No,No,2017
18000,Ullan, Rampura, Dhaka,Apartment,2,2,1100,Yes,Yes,Yes,Yes,East,No,No,Yes,2018
34000,Humayun Road, Shyamoli, Dhaka,Apartment,3,4,1550,Yes,Yes,Yes,Yes,East,No,No,Yes,2018
21000,Sector 11, Uttara, Dhaka,Apartment,2,2,1000,Yes,Yes,Yes,Yes,East,No,No,Yes,2017
13000,K.M. Das Lane, Sutrapur, Dhaka,Apartment,2,1,700,Yes,Yes,Yes,Yes,West,No,No,Yes,2016
17000,Shwamibag Road, Sutrapur, Dhaka,Apartment,2,2,1250,Yes,Yes,Yes,Yes,West,No,No,Yes,2017
11000,Section 11, Mirpur, Dhaka,Apartment,2,2,650,Yes,Yes,Yes,Yes,East,No,No,Yes,2017
13000,Shahid Nagar, Lalbagh, Dhaka,Apartment,2,2,900,Yes,Yes,Yes,Yes,East,No,No,Yes,2018
18000,Sector 10, Uttara, Dhaka,Apartment,3,4,1550,Yes,Yes,Yes,Yes,South,No,No,Yes,2017
17000,Ashkona, Dakshin Khan, Dhaka,Apartment,3,3,1185,Yes,Yes,Yes,Yes,North,No,No,Yes,2018
7000,East Kazipara, Mirpur, Dhaka,Room,2,1,550,No,No,Yes,Yes,North,No,No,Yes,2016
10500,Rupnagar R/A, Mirpur, Dhaka,Apartment,2,1,650,Yes,Yes,Yes,Yes,South,No,No,Yes,2018
10000,East Kazipara, Mirpur, Dhaka,Apartment,2,1,750,Yes,Yes,Yes,Yes,East,No,No,Yes,2017
16000,Section 12, Mirpur, Dhaka,Apartment,2,2,1150,Yes,Yes,Yes,Yes,South,No,No,Yes,2016
15000,East Kazipara, Mirpur, Dhaka,Apartment,2,2,850,Yes,Yes,Yes,Yes,West,No,No,Yes,2018
20000,Nikunja 2, Nikunja, Dhaka,Apartment,3,3,1100,Yes,Yes,Yes,Yes,East,No,No,Yes,2016
16000,East Kazipara, Mirpur, Dhaka,Apartment,2,2,900,Yes,Yes,Yes,Yes,West,No,No,Yes,2017
20000,West Shewrapara, Mirpur, Dhaka,Apartment,3,3,1200,Yes,Yes,Yes,Yes,West,No,No,Yes,2016
18000,East Kazipara, Mirpur, Dhaka,Apartment,3,3,1130,Yes,Yes,Yes,Yes,East,No,No,Yes,2016
14000,East Kazipara, Mirpur, Dhaka,Apartment,2,2,800,Yes,Yes,Yes,Yes,South,No,No,Yes,2018
8500,West Shewrapara, Mirpur, Dhaka,Room,2,1,600,No,No,Yes,Yes,North,No,No,Yes,2018
10000,Section 11, Mirpur, Dhaka,Apartment,2,2,650,Yes,Yes,Yes,Yes,North,No,No,Yes,2018
20000,Sector 10, Uttara, Dhaka,Apartment,3,3,1150,Yes,Yes,Yes,Yes,East,No,No,Yes,2017
20000,Ullan, Rampura, Dhaka,Apartment,3,3,1800,Yes,Yes,Yes,Yes,North,No,Yes,Yes,2016
22000,Sector 10, Uttara, Dhaka,Apartment,3,4,1400,Yes,Yes,Yes,Yes,South,No,No,Yes,2016
13500,Shahid Nagar, Lalbagh, Dhaka,Apartment,2,2,950,Yes,Yes,Yes,Yes,South,No,No,Yes,2018
13000,East Kazipara, Mirpur, Dhaka,Apartment,2,2,800,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
11000,Section 12, Mirpur, Dhaka,Apartment,2,2,650,Yes,Yes,Yes,Yes,West,No,No,Yes,2018
11500,East Shewrapara, Mirpur, Dhaka,Apartment,2,2,800,Yes,Yes,Yes,Yes,North,No,No,Yes,2017
18500,Ashkona, Dakshin Khan, Dhaka,Apartment,3,2,1100,Yes,Yes,Yes,Yes,West,No,No,Yes,2017
16000,Nikunja 2, Nikunja, Dhaka,Apartment,2,2,800,Yes,Yes,Yes,Yes,South,No,No,Yes,2016
18000,Block E, Lalmatia, Dhaka,Apartment,2,2,700,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
11000,Rupnagar R/A, Mirpur, Dhaka,Apartment,2,1,650,Yes,Yes,Yes,Yes,East,No,No,Yes,2017
19000,Sector 10, Uttara, Dhaka,Apartment,3,4,1400,Yes,Yes,Yes,Yes,South,No,No,Yes,2018
20000,Sector 10, Uttara, Dhaka,Apartment,3,4,1400,Yes,Yes,Yes,Yes,North,No,No,Yes,2018
21000,Sector 10, Uttara, Dhaka,Apartment,3,3,1500,Yes,Yes,Yes,Yes,West,No,No,Yes,2017
15000,East Shewrapara, Mirpur, Dhaka,Apartment,2,2,875,Yes,Yes,Yes,Yes,North,No,No,Yes,2017
12000,Rupnagar R/A, Mirpur, Dhaka,Apartment,2,2,700,Yes,Yes,Yes,Yes,West,No,No,Yes,2016
16000,East Shewrapara, Mirpur, Dhaka,Apartment,2,2,875,Yes,Yes,Yes,Yes,West,No,No,Yes,2016
13000,Road 2, Shyamoli, Dhaka,Room,2,2,600,No,No,Yes,Yes,South,No,No,Yes,2016
13000,Lalbagh Road, Lalbagh, Dhaka,Room,2,1,500,No,No,No,No,West,No,No,No,2016
16000,East Shewrapara, Mirpur, Dhaka,Apartment,2,2,810,Yes,Yes,Yes,Yes,West,No,No,Yes,2017
